fid,rgi_id,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,surge_type,term_type,glac_name,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m
"7989",RGI2000-v7.0-G-01-07989,"01",01-04,G209754E60092N,"1010586","809",2007-07-16T00:00:00,-150.208416947958,60.114939,"5",18.3395381094228,"0","0","0","9",Indian Glacier,"0",-150.295940142911,60.1347184667458,803.1535,1801.8503,1372.1099,1351.8916,9.84247,318.767444610596,"8",COPDEM90,"6806"
"7991",RGI2000-v7.0-G-01-07991,"01",01-04,G209879E60098N,"1010648","809",2005-07-20T00:00:00,-150.134149343471,60.134036,"5",24.3549796347376,"0","0","0","9",Killey Glacier,"0",-150.178448233293,60.1577796508219,703.0514,1711.5895,1211.3763,1204.3401,8.3807125,314.302852630615,"8",COPDEM90,"9818"
"7992",RGI2000-v7.0-G-01-07992,"01",01-04,G209864E60177N,"1010645","809",2005-08-08T00:00:00,-150.138893082553,60.181386,"5",2.90910203920856,"0","0","0","9",,"0",-150.15241424216,60.193393260418,1150.9697,1796.7974,1396.8008,1407.4513,14.671051,347.926018714905,"1",COPDEM30,"3438"
"8013",RGI2000-v7.0-G-01-08013,"01",01-04,G209919E60173N,"1010685","809",2005-08-08T00:00:00,-150.079959480628,60.173322,"5",2.4859646115348,"0","0","0","9",,"0",-150.084116792241,60.1842719916871,1109.7971,1736.8776,1267.8179,1292.9512,14.652042,326.012065887451,"8",COPDEM30,"3304"
"8014",RGI2000-v7.0-G-01-08014,"01",01-04,G210005E60132N,"1010700","809",2007-07-16T00:00:00,-150.027108907347,60.1498015,"5",169.589486683942,"0","0","0","9",Skilak Glacier,"0",-150.044470829871,60.2805716723882,133.94388,1746.8999,1202.9115,1173.0712,3.3919723,10.244302,"1",COPDEM90,"31174"
"8015",RGI2000-v7.0-G-01-08015,"01",01-04,G210004E60131N,"1010737","809",2007-07-16T00:00:00,-149.95323355,60.164412,"6",13.6124247689447,"0","0","0","9",,"0",-149.946511806396,60.1963732272601,847.0163,1512.3267,1008.69775,1053.2255,7.1460333,341.253932952881,"1",COPDEM90,"8404"
"8053",RGI2000-v7.0-G-01-08053,"01",01-04,G210181E60248N,"1010790","809",2007-07-16T00:00:00,-149.811366166845,60.259095,"6",3.40350783778002,"0","0","0","9",,"0",-149.819049993559,60.2706032851885,740.828,1517.3907,1179.1877,1163.847,16.800344,339.131759643555,"1",COPDEM30,"2574"
"8057",RGI2000-v7.0-G-01-08057,"01",01-04,G210134E60160N,"1010787","809",2005-07-20T00:00:00,-149.81627013152,60.228312,"6",4.3097443112767,"0","0","0","9",Harris Glacier,"0",-149.85089293854,60.2358353744887,747.8928,1503.8557,1246.8577,1217.2853,13.00187,304.182357788086,"8",COPDEM30,"3900"
"8062",RGI2000-v7.0-G-01-08062,"01",01-04,G210253E60203N,"1010815","809",2005-07-20T00:00:00,-149.753842151453,60.2134695,"6",14.772819387773,"0","0","0","9",Lowell Glacier,"0",-149.762045908343,60.2426097959096,445.96927,1616.7009,1145.681,1087.5798,11.939301,2.9273834,"1",COPDEM90,"7373"
"8074",RGI2000-v7.0-G-01-08074,"01",01-04,G210297E60121N,"1010822","809",2005-07-20T00:00:00,-149.734236347732,60.154317,"6",37.3004442684981,"0","0","0","9",Exit Glacier,"0",-149.639333815684,60.180622000026,131.94398,1590.8032,1111.3708,1112.2961,6.995744,33.158886,"2",COPDEM90,"10907"
"8075",RGI2000-v7.0-G-01-08075,"01",01-04,G210314E60125N,"1010839","809",2005-07-20T00:00:00,-149.69201103149,60.1336725,"6",6.89940073366209,"0","0","0","9",,"0",-149.664264279827,60.1298118927618,755.77124,1653.227,1085.7562,1136.0944,11.436629,18.113214,"1",COPDEM30,"5353"
"8077",RGI2000-v7.0-G-01-08077,"01",01-04,G210339E60102N,"1010845","809",2005-07-20T00:00:00,-149.679206599338,60.1191455,"6",2.24857514584784,"0","0","0","9",,"0",-149.658219414858,60.121047619045,834.3321,1489.2826,1155.4873,1156.7878,18.369616,53.34982,"2",COPDEM30,"2419"
"8079",RGI2000-v7.0-G-01-08079,"01",01-04,G210340E60103N,"1010856","809",2005-07-20T00:00:00,-149.645443631338,60.110071,"6",3.71905793268558,"0","0","0","9",,"0",-149.645720508582,60.1245640600905,626.7235,1385.8306,967.7179,994.0384,11.530207,34.429443,"2",COPDEM30,"3777"
"8087",RGI2000-v7.0-G-01-08087,"01",01-04,G210448E60107N,"1010898","809",2005-07-20T00:00:00,-149.554670469231,60.082475,"6",2.40615513297847,"0","0","0","9",,"0",-149.546031497049,60.0775407359474,876.54926,1260.2034,1045.4524,1054.9358,9.704586,236.877830505371,"6",COPDEM30,"1705"
"8088",RGI2000-v7.0-G-01-08088,"01",01-04,G210447E60106N,"1010900","809",2005-07-20T00:00:00,-149.551868093023,60.0952565,"6",2.15372660413447,"0","0","0","9",,"0",-149.578452639278,60.0935697926215,612.67694,1282.6904,1112.8356,1087.5115,11.636361,271.771339416504,"7",COPDEM30,"2899"
"8120",RGI2000-v7.0-G-01-08120,"01",01-04,G210335E60158N,"1010851","809",2005-07-20T00:00:00,-149.664272524834,60.1578105,"6",2.23044903782052,"0","0","0","9",,"0",-149.65774000757,60.1691036155489,754.35645,1282.0876,1149.5155,1133.6957,13.447205,357.000715017319,"1",COPDEM30,"2311"
"8388",RGI2000-v7.0-G-01-08388,"01",01-04,G211040E60441N,"1011369","809",2006-09-12T00:00:00,-148.969910389736,60.486362,"6",49.7322466681648,"0","0","0","9",Unnamed_23,"0",-149.018411732191,60.4414009982427,494.45734,1652.4917,1003.1293,1007.75085,10.162648,271.146202087402,"7",COPDEM90,"13354"
"8390",RGI2000-v7.0-G-01-08390,"01",01-04,G211039E60440N,"1011476","809",2006-09-12T00:00:00,-148.892884529635,60.495716,"6",2.43345815230904,"0","0","0","9",,"0",-148.912150584921,60.4848443294713,819.7014,1537.5155,1291.6223,1248.8706,14.7228565,184.303787231445,"5",COPDEM30,"2946"
"8396",RGI2000-v7.0-G-01-08396,"01",01-04,G211134E60507N,"1011502","809",2006-09-12T00:00:00,-148.866582059883,60.523927,"6",2.99913433467012,"0","0","0","9",,"0",-148.85838179852,60.5131740540238,755.1653,1676.3833,1278.0155,1280.4121,18.47875,155.78043,"4",COPDEM30,"3326"
"8399",RGI2000-v7.0-G-01-08399,"01",01-04,G211161E60546N,"1011541","809",2006-09-12T00:00:00,-148.837510853003,60.5475665,"6",2.38635151125588,"0","0","0","9",,"0",-148.815453267224,60.5468227182188,832.28314,1679.7465,1447.425,1409.0127,17.262247,113.211044,"4",COPDEM30,"2554"
"8403",RGI2000-v7.0-G-01-08403,"01",01-04,G211201E60541N,"1011580","809",2006-09-12T00:00:00,-148.782052389998,60.549192,"6",7.65297554057273,"0","0","0","9",,"0",-148.818706336341,60.5230651251938,420.73947,1795.1357,965.9344,992.86884,13.917724,247.075050354004,"6",COPDEM30,"7392"
"8404",RGI2000-v7.0-G-01-08404,"01",01-04,G211244E60493N,"1011587","809",2006-09-12T00:00:00,-148.770003874329,60.5309705,"6",15.9219395240058,"0","0","0","9",Unnamed_30,"0",-148.801670229065,60.5125894282424,155.46638,1679.4961,849.2285,869.2828,20.519232,268.240173339844,"7",COPDEM90,"8520"
"8408",RGI2000-v7.0-G-01-08408,"01",01-04,G211281E60507N,"1011607","809",2006-09-12T00:00:00,-148.728061223152,60.507033,"6",4.15608655689553,"0","0","0","9",Claremont Glacier,"0",-148.69743299319,60.5181381562636,381.14432,1341.9698,850.54956,844.21735,17.678175,44.125263,"2",COPDEM30,"3531"
"8426",RGI2000-v7.0-G-01-08426,"01",01-04,G211128E60439N,"1011479","809",2006-09-12T00:00:00,-148.889458075458,60.4462175,"6",18.5700472528496,"0","0","0","9",Unnamed_27,"0",-148.8604160533,60.470300241427,107.118065,1638.7039,1133.7056,1050.9386,17.918055,21.85559,"1",COPDEM90,"5896"
"8431",RGI2000-v7.0-G-01-08431,"01",01-04,G211027E60434N,"1011364","809",2006-09-12T00:00:00,-148.972714550162,60.4345515,"6",2.96717081457045,"0","0","0","9",,"0",-148.993275869803,60.4316381164492,748.7391,1583.1259,1273.1958,1245.1545,20.025436,268.667465209961,"7",COPDEM30,"2429"
"8434",RGI2000-v7.0-G-01-08434,"01",01-04,G211039E60405N,"1011385","809",2006-09-12T00:00:00,-148.961415225174,60.4153015,"6",2.65029880025537,"0","0","0","9",,"0",-148.981440362471,60.4163250323727,880.62445,1540.2139,1298.2869,1252.7234,18.604084,279.003593444824,"7",COPDEM30,"2691"
"8446",RGI2000-v7.0-G-01-08446,"01",01-04,G210992E60331N,"1011327","809",2006-09-12T00:00:00,-148.997483904701,60.33715,"6",2.02605835962409,"0","0","3","9",,"0",-149.009734636095,60.3406052487021,718.5774,1266.8868,1011.4641,1000.4332,14.759533,296.703239440918,"8",COPDEM30,"2434"
"8452",RGI2000-v7.0-G-01-08452,"01",01-04,G210993E60332N,"1011308","809",2006-09-12T00:00:00,-149.019385316782,60.320838,"6",3.933090186409,"0","0","0","9",,"0",-149.032332614499,60.3324735475331,645.85474,1568.7032,1190.5425,1157.1729,19.564022,332.628204345703,"8",COPDEM30,"3221"
"8455",RGI2000-v7.0-G-01-08455,"01",01-04,G210947E60306N,"1011297","809",2006-09-12T00:00:00,-149.043269332593,60.3092915,"6",2.39850105087009,"0","0","0","9",,"0",-149.083075704287,60.3180233198381,407.02988,1563.2491,1182.0453,1111.5563,21.538233,301.977027893066,"8",COPDEM30,"3716"
"8456",RGI2000-v7.0-G-01-08456,"01",01-04,G210946E60283N,"1011290","809",2006-09-12T00:00:00,-149.054539007481,60.297084,"6",2.53931012935956,"0","0","0","9",,"0",-149.07962379581,60.2980345883098,742.0249,1587.6776,1230.6997,1219.1832,21.176401,278.56575012207,"7",COPDEM30,"2952"
"8462",RGI2000-v7.0-G-01-08462,"01",01-04,G211003E60299N,"1011318","809",2006-09-12T00:00:00,-149.005825013286,60.3034795,"6",3.14144620650164,"0","0","0","9",,"0",-148.98948061117,60.3026479961057,921.17755,1508.7777,1231.396,1226.6511,17.927689,123.06148,"4",COPDEM30,"2328"
"8469",RGI2000-v7.0-G-01-08469,"01",01-04,G210851E60233N,"1011186","809",2006-09-12T00:00:00,-149.140136825578,60.2582705,"6",13.0092431919821,"0","0","0","9",,"0",-149.176596348765,60.2894746657418,423.17148,1664.8689,1181.7847,1149.8284,12.275275,15.062883,"1",COPDEM30,"8313"
"8470",RGI2000-v7.0-G-01-08470,"01",01-04,G210888E60250N,"1011218","809",2006-09-12T00:00:00,-149.111190386047,60.255852,"6",2.07226164225657,"0","0","0","9",,"0",-149.098959037857,60.2612903059799,869.7157,1382.8246,1074.2788,1107.7175,13.686792,2.4932115,"1",COPDEM30,"1813"
"8473",RGI2000-v7.0-G-01-08473,"01",01-04,G210864E60225N,"1011187","809",2006-09-12T00:00:00,-149.139398454545,60.2262785,"6",3.85399591467856,"0","0","0","9",,"0",-149.094397848778,60.2238454730191,668.145,1610.5957,1115.9624,1145.1824,16.910692,100.64158,"3",COPDEM30,"4545"
"8484",RGI2000-v7.0-G-01-08484,"01",01-04,G210784E60245N,"1011073","809",2006-09-12T00:00:00,-149.221511383333,60.2432495,"6",4.64380189191826,"0","0","2","9",,"0",-149.260892274366,60.239195830594,476.80267,1755.149,1144.4967,1122.0043,19.540812,274.804893493652,"7",COPDEM30,"5412"
"8491",RGI2000-v7.0-G-01-08491,"01",01-04,G210788E60258N,"1011067","809",2006-09-12T00:00:00,-149.232467009938,60.2619075,"6",2.04048070527063,"0","0","2","9",,"0",-149.239744244854,60.2696390365575,573.2068,1587.0477,877.11914,941.9243,16.914238,283.66088104248,"7",COPDEM30,"3829"
"8502",RGI2000-v7.0-G-01-08502,"01",01-04,G210810E60163N,"1011103","809",2006-09-12T00:00:00,-149.199030591078,60.1684815,"6",9.35271561969058,"0","0","0","9",Godwin Glacier,"0",-149.202482089894,60.1936566149848,309.06024,1666.7454,1117.6545,1067.9952,17.98965,330.515502929688,"8",COPDEM30,"5938"
"8507",RGI2000-v7.0-G-01-08507,"01",01-04,G210740E60160N,"1011053","809",2006-09-12T00:00:00,-149.24467545539,60.167706,"6",6.14831986359114,"0","0","0","9",Bear Lake Glacier,"0",-149.2959932847,60.1862356560914,523.6627,1435.7546,982.96704,958.7246,13.204656,315.86926651001,"8",COPDEM30,"5683"
"8523",RGI2000-v7.0-G-01-08523,"01",01-04,G210806E60121N,"1011105","809",2006-09-12T00:00:00,-149.197940764103,60.125092,"6",18.9010797984721,"0","0","0","9",,"0",-149.267044447429,60.114419131925,364.85233,1605.4918,1026.504,1018.994,9.048931,267.59969329834,"7",COPDEM90,"9644"
"8532",RGI2000-v7.0-G-01-08532,"01",01-04,G210857E60157N,"1011189","809",2006-09-12T00:00:00,-149.137853975192,60.1716245,"6",6.37970225998443,"0","0","0","9",,"0",-149.127857528451,60.1968399976532,459.81293,1610.0029,1035.0171,995.58575,16.87714,21.905214,"1",COPDEM30,"6244"
"8536",RGI2000-v7.0-G-01-08536,"01",01-04,G210903E60153N,"1011240","809",2006-09-12T00:00:00,-149.096211944754,60.158933,"6",3.07765917392304,"0","0","0","9",,"0",-149.073320787298,60.1736787780401,453.41284,1616.3555,987.568,1000.4077,19.780605,35.36456,"2",COPDEM30,"4185"
"8539",RGI2000-v7.0-G-01-08539,"01",01-04,G210905E60137N,"1011231","809",2006-09-12T00:00:00,-149.100183252788,60.1364425,"6",3.12743674032045,"0","0","0","9",,"0",-149.109969345943,60.1232138641417,653.3156,1402.4011,1094.8856,1078.9543,15.017082,170.52136,"5",COPDEM30,"3190"
"8541",RGI2000-v7.0-G-01-08541,"01",01-04,G210845E60117N,"1011164","809",2006-09-12T00:00:00,-149.156538100187,60.117251,"6",5.85317424636579,"0","0","0","9",,"0",-149.128196056643,60.1184694851662,642.8716,1342.2727,1062.9233,1062.9038,10.09645,21.546831,"1",COPDEM30,"4655"
"8552",RGI2000-v7.0-G-01-08552,"01",01-04,G210781E60072N,"1011076","809",2006-09-12T00:00:00,-149.219289373481,60.0743375,"6",2.76584709062591,"0","0","0","9",,"0",-149.236266190273,60.0877288435504,460.6319,1399.2953,1064.2135,1007.7657,21.573162,308.567783355713,"8",COPDEM30,"3279"
"8555",RGI2000-v7.0-G-01-08555,"01",01-04,G210790E60102N,"1011094","809",2006-09-12T00:00:00,-149.204347447336,60.098501,"6",2.90661725315692,"0","0","0","9",,"0",-149.232523318547,60.0982983662408,442.26108,1391.3893,998.9049,987.676,17.18564,281.637557983398,"7",COPDEM30,"3313"
"8556",RGI2000-v7.0-G-01-08556,"01",01-04,G210765E60066N,"1011058","809",2006-09-12T00:00:00,-149.241293143478,60.070393,"6",2.22032211181132,"0","0","0","9",,"0",-149.245531744108,60.0811868430585,593.32166,1366.763,939.9392,947.6772,18.627752,322.073585510254,"8",COPDEM30,"3003"
"8562",RGI2000-v7.0-G-01-08562,"01",01-04,G210762E60050N,"1011054","809",2006-09-12T00:00:00,-149.244244481413,60.0487515,"6",3.17433567874931,"0","0","0","9",,"0",-149.258449080418,60.0520465609127,595.31384,1336.599,927.38916,950.18445,17.987974,292.386047363281,"7",COPDEM30,"2788"
"8582",RGI2000-v7.0-G-01-08582,"01",01-04,G210509E59998N,"1010948","809",2005-07-20T00:00:00,-149.488875216403,59.9982715,"6",2.50347355170685,"0","0","0","9",,"0",-149.486871054648,60.0072098659588,578.05334,1061.3416,796.62524,814.2773,15.895912,347.810960769653,"1",COPDEM30,"2172"
"8601",RGI2000-v7.0-G-01-08601,"01",01-04,G210149E59905N,"1010755","809",2005-07-20T00:00:00,-149.885653015224,59.9060105,"6",31.308017303625,"0","0","0","9",Pedersen Glacier,"0",-149.78191756668,59.8891996263998,-3.470837,1639.8324,931.70154,911.2097,11.844973,134.26031,"4",COPDEM90,"10268"
"8602",RGI2000-v7.0-G-01-08602,"01",01-04,G210078E59871N,"1010732","809",2005-07-20T00:00:00,-149.960259489521,59.908922,"6",97.1251609684859,"0","0","0","1",Holgate Glacier,"0",-149.868674514044,59.8551095046731,6.309156,1563.8125,1127.8513,1065.9683,7.556565,165.3392,"5",COPDEM90,"21328"
"8603",RGI2000-v7.0-G-01-08603,"01",01-04,G210167E59967N,"1010748","809",2005-07-20T00:00:00,-149.921927469264,59.9842565,"6",140.93688703894,"0","0","0","1",Aialik Glacier,"0",-149.739530295637,59.9399365002872,3.9502535,1672.4795,1290.6826,1211.0604,5.106543,106.92347,"3",COPDEM90,"21591"
"8604",RGI2000-v7.0-G-01-08604,"01",01-04,G210289E60007N,"1010731","809",2005-07-20T00:00:00,-149.961984213749,60.0327025,"6",198.091272202678,"0","0","0","9",Bear Glacier,"0",-149.57950016007,59.9468272729328,-1.096937,1749.1152,1151.8953,952.0785,6.2173705,93.36577,"3",COPDEM90,"37751"
"8609",RGI2000-v7.0-G-01-08609,"01",01-04,G210288E59995N,"1010835","809",2005-07-20T00:00:00,-149.701273457433,59.9938615,"6",3.29665205985137,"0","0","0","9",Skee Glacier,"0",-149.704881353209,59.9844483929575,560.73737,1256.1641,922.3044,914.77563,14.879223,161.1154,"5",COPDEM30,"2817"
"8628",RGI2000-v7.0-G-01-08628,"01",01-04,G210097E60070N,"1010764","809",2005-07-20T00:00:00,-149.860676936461,60.1391875,"6",93.3862872846281,"0","0","0","9",Harris Glacier,"0",-149.923547545271,60.2445133117408,356.334,1618.4216,1110.7987,1078.7393,4.354222,331.234308242798,"8",COPDEM90,"28701"
"8646",RGI2000-v7.0-G-01-08646,"01",01-04,G211075E60087N,"1011420","809",2006-09-12T00:00:00,-148.929695546468,60.087867,"6",2.05485264677022,"0","0","0","9",,"0",-148.956758607006,60.0877718604754,285.13028,1529.1825,723.2389,823.35187,22.110798,278.307861328125,"7",COPDEM30,"4018"
"8650",RGI2000-v7.0-G-01-08650,"01",01-04,G211122E60050N,"1011504","809",2006-09-12T00:00:00,-148.865268865445,60.0712085,"6",4.08905737680737,"0","0","0","9",,"0",-148.886402740194,60.0596473678874,466.8739,1395.0275,913.64124,915.23987,22.63903,230.779159545898,"6",COPDEM30,"3221"
"8652",RGI2000-v7.0-G-01-08652,"01",01-04,G211150E60059N,"1011516","809",2006-09-12T00:00:00,-148.859324217355,60.051809,"6",3.20669703555885,"0","0","0","9",,"0",-148.878897692807,60.0493643363288,371.41287,1391.3856,979.04584,951.0656,22.604185,265.501617431641,"7",COPDEM30,"3370"
"8664",RGI2000-v7.0-G-01-08664,"01",01-04,G211178E60048N,"1011561","809",2006-09-12T00:00:00,-148.81944232435,60.049207,"6",2.22236635790192,"0","0","0","9",,"0",-148.806615384979,60.0474079982498,742.8925,1392.5662,1007.42737,1031.6273,19.101982,105.62347,"3",COPDEM30,"1993"
"8669",RGI2000-v7.0-G-01-08669,"01",01-04,G211266E60059N,"1011593","809",2006-09-12T00:00:00,-148.757849406744,60.1036635,"6",121.971394301072,"0","0","0","9",Excelsior Glacier,"0",-148.771682580403,60.028243818737,2.930248,1630.6682,965.6169,887.5552,10.236866,196.761657714844,"5",COPDEM90,"20401"
"8672",RGI2000-v7.0-G-01-08672,"01",01-04,G211295E60083N,"1011629","809",2006-09-12T00:00:00,-148.697343104941,60.0898865,"6",2.32154812630791,"0","0","0","9",,"0",-148.728570642107,60.0861656131326,605.514,1249.0331,985.21716,968.6131,16.160503,267.520477294922,"7",COPDEM30,"2944"
"8709",RGI2000-v7.0-G-01-08709,"01",01-04,G211337E60014N,"1011654","809",2006-09-12T00:00:00,-148.658647438647,60.0196185,"6",4.46998387420707,"0","0","0","9",,"0",-148.695188177605,60.0242757198957,363.0748,1332.2798,928.6806,901.3313,16.238525,279.478019714355,"7",COPDEM30,"3882"
"8714",RGI2000-v7.0-G-01-08714,"01",01-04,G211374E60030N,"1011674","809",2006-09-12T00:00:00,-148.627070414938,60.0323485,"6",2.78276802480518,"0","0","0","9",,"0",-148.668005518945,60.0403882864713,244.14134,1350.0768,1011.0168,951.50867,20.565006,311.677474975586,"8",COPDEM30,"3221"
"8716",RGI2000-v7.0-G-01-08716,"01",01-04,G211375E60031N,"1011699","809",2006-09-12T00:00:00,-148.597135274842,60.046696,"6",4.8380022383108,"0","0","0","9",,"0",-148.63860431053,60.0557423241479,338.89896,1346.1406,890.35474,861.7176,17.167044,320.453754425049,"8",COPDEM30,"3923"
"8717",RGI2000-v7.0-G-01-08717,"01",01-04,G211420E60046N,"1011717","809",2006-09-12T00:00:00,-148.573414816882,60.072527,"6",13.2017259514357,"0","0","0","9",Puget Glacier,"0",-148.537936018094,60.0578661918381,281.68967,1352.3638,974.8317,961.95825,11.35254,142.36052,"4",COPDEM90,"5348"
"8725",RGI2000-v7.0-G-01-08725,"01",01-04,G211470E60094N,"1011744","809",2006-09-12T00:00:00,-148.527726804892,60.0939365,"6",7.99043655466007,"0","0","0","9",,"0",-148.482028606081,60.0817206454985,222.74687,1473.64,1008.67554,888.1651,13.716417,102.973755,"3",COPDEM30,"6318"
"8734",RGI2000-v7.0-G-01-08734,"01",01-04,G211558E60143N,"1011811","809",2006-09-12T00:00:00,-148.438217228606,60.142852,"6",3.51181166710956,"0","0","0","9",,"0",-148.411562190045,60.1396940464347,376.49213,1309.0146,672.8093,702.9991,17.026693,80.36441,"3",COPDEM30,"3910"
"8756",RGI2000-v7.0-G-01-08756,"01",01-04,G211375E60281N,"1011828","809",2006-09-12T00:00:00,-148.411880394444,60.235316,"6",5.80479869420645,"0","0","0","9",Tigertail Glacier,"0",-148.394923815844,60.2584926995696,6.057235,1135.3738,729.0187,658.9482,13.476253,11.712271,"1",COPDEM30,"6104"
"8757",RGI2000-v7.0-G-01-08757,"01",01-04,G211376E60282N,"1011773","809",2006-09-12T00:00:00,-148.488060864813,60.2781705,"6",377.247149669043,"0","0","2","1",Chenega Glacier,"0",-148.399855337294,60.27878253419,-4.3245244,1798.4229,970.3724,988.75134,7.10067,101.85174,"3",COPDEM90,"30219"
"8758",RGI2000-v7.0-G-01-08758,"01",01-04,G211550E60308N,"1011797","809",2006-09-12T00:00:00,-148.453911113061,60.3080395,"6",2.13910338547444,"0","0","0","9",,"0",-148.443123038519,60.2989279976396,542.8159,1136.2843,875.2889,861.47864,16.80981,191.263519287109,"5",COPDEM30,"2149"
"8763",RGI2000-v7.0-G-01-08763,"01",01-04,G211578E60396N,"1011835","809",2006-09-12T00:00:00,-148.399859647555,60.3662,"6",45.7566307050763,"0","0","0","9",Princeton Glacier,"0",-148.383591988282,60.3139671803692,95.991806,1178.3475,590.29736,637.66254,6.829004,122.53645,"4",COPDEM90,"14194"
"8764",RGI2000-v7.0-G-01-08764,"01",01-04,G211577E60395N,"1011840","809",2006-09-12T00:00:00,-148.38129386917,60.3902085,"6",17.1390847637383,"0","0","0","9",Ultramarine Glacier,"0",-148.321422649527,60.413226355189,21.09479,834.79694,482.7408,433.1696,4.172549,56.414146,"2",COPDEM90,"7782"
"8765",RGI2000-v7.0-G-01-08765,"01",01-04,G211578E60395N,"1011838","809",2006-09-12T00:00:00,-148.392361635742,60.4149885,"6",9.84460637086636,"0","0","0","9",Ultramarine Glacier,"0",-148.364817825224,60.4322622545214,247.17006,1030.0023,492.0465,509.53497,5.1226406,18.158209,"1",COPDEM30,"8108"
"8766",RGI2000-v7.0-G-01-08766,"01",01-04,G211513E60431N,"1011803","809",2006-09-12T00:00:00,-148.445941211727,60.431637,"6",49.4642407262632,"0","0","0","9",Nellie Juan Glacier,"0",-148.388437510522,60.4529919221259,-3.3242373,1424.9412,651.81067,696.2982,8.854603,63.542934,"2",COPDEM90,"14375"
"8778",RGI2000-v7.0-G-01-08778,"01",01-04,G211469E60427N,"1011769","809",2006-09-12T00:00:00,-148.50660745,60.472109,"6",6.70305507811242,"0","0","0","9",Falling Glacier,"0",-148.560699402109,60.4865560948995,8.904214,1009.6416,568.2411,516.9647,10.34727,291.448455810547,"7",COPDEM30,"4841"
"8781",RGI2000-v7.0-G-01-08781,"01",01-04,G211492E60465N,"1011723","809",2006-09-12T00:00:00,-148.56268670802,60.466523,"6",3.1285879585189,"0","0","0","9",Falling Glacier,"0",-148.551881681684,60.4788712173795,159.49826,1214.5122,713.9545,716.40924,20.625568,348.78605556488,"1",COPDEM30,"3258"
"8790",RGI2000-v7.0-G-01-08790,"01",01-04,G211427E60434N,"1011683","809",2006-09-12T00:00:00,-148.613240576674,60.436677,"6",4.55938760823934,"0","0","0","9",Kings Glacier,"0",-148.623973001336,60.4372080266193,184.2014,1251.9154,963.76544,842.07324,16.507551,314.039600372314,"8",COPDEM30,"5273"
"8792",RGI2000-v7.0-G-01-08792,"01",01-04,G211386E60399N,"1011681","809",2006-09-12T00:00:00,-148.614660743779,60.406336,"6",13.7906692097433,"0","0","0","9",Langdon Glacier,"0",-148.647608267727,60.433415413799,104.83007,1675.4984,1015.2363,964.73047,18.505503,330.732139587402,"8",COPDEM90,"6469"
"8795",RGI2000-v7.0-G-01-08795,"01",01-04,G211325E60402N,"1011641","809",2006-09-12T00:00:00,-148.677245430891,60.4024695,"6",2.61583121250616,"0","0","0","9",,"0",-148.688349666849,60.4168635050631,281.40915,1579.1914,966.7265,906.5075,24.81228,335.912467956543,"8",COPDEM30,"3591"
"8797",RGI2000-v7.0-G-01-08797,"01",01-04,G211302E60379N,"1011635","809",2006-09-12T00:00:00,-148.685755303263,60.379429,"6",12.2743851184896,"0","0","0","9",Unnamed_43,"0",-148.730257645024,60.4021924188399,129.97028,1600.0966,957.51263,913.8817,20.677229,317.860725402832,"8",COPDEM30,"6246"
"8799",RGI2000-v7.0-G-01-08799,"01",01-04,G211233E60341N,"1011617","809",2006-09-12T00:00:00,-148.717417489037,60.346046,"6",20.7720279628785,"0","0","0","9",Unnamed_41,"0",-148.838178220113,60.3684142863401,128.10541,1703.3774,945.9574,969.9939,15.6161785,302.969284057617,"8",COPDEM90,"8619"
"8803",RGI2000-v7.0-G-01-08803,"01",01-04,G211187E60325N,"1011568","809",2006-09-12T00:00:00,-148.8002051875,60.330853,"6",9.67999628445216,"0","0","0","9",,"0",-148.847430247069,60.3521198920614,290.96692,1676.9028,1175.9531,1109.489,16.675383,293.818397521973,"8",COPDEM30,"6169"
"8806",RGI2000-v7.0-G-01-08806,"01",01-04,G211147E60316N,"1011518","809",2006-09-12T00:00:00,-148.854839511152,60.3155045,"6",3.70208984721623,"0","0","0","9",,"0",-148.878612156103,60.3244700258266,688.2058,1508.7144,1099.3904,1090.6099,17.911974,316.455242156982,"8",COPDEM30,"3002"
"8808",RGI2000-v7.0-G-01-08808,"01",01-04,G211143E60281N,"1011529","809",2006-09-12T00:00:00,-148.848477920919,60.285564,"6",19.0881110346114,"0","0","0","9",Unnamed_40,"0",-148.925095628157,60.292637177133,453.38068,1563.8258,1264.0608,1141.9321,10.293041,281.29517364502,"7",COPDEM90,"8801"
"8810",RGI2000-v7.0-G-01-08810,"01",01-04,G211102E60261N,"1011472","809",2006-09-12T00:00:00,-148.895327270675,60.2622595,"6",5.61785749465715,"0","0","0","9",,"0",-148.916111344957,60.2689738211983,655.11096,1411.9003,1210.668,1161.5377,16.516354,312.831295013428,"8",COPDEM30,"2817"
"8811",RGI2000-v7.0-G-01-08811,"01",01-04,G211101E60260N,"1011408","809",2006-09-12T00:00:00,-148.943469282335,60.245531,"6",4.55693547233197,"0","0","0","9",,"0",-148.963229322209,60.2496626877191,765.61804,1557.4481,1160.8198,1159.0968,18.877167,312.328300476074,"8",COPDEM30,"2521"
