rgi_id,subregion,area_km2,year,direction,glacier_melt_days,doy_me_start_50,doy_me_end_50,tbias_opt
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2019,Ascending,106.50000000000001,143.0,257.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2019,Descending,94.14356435643563,157.0,257.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2020,Ascending,133.0841121495327,138.0,273.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2020,Descending,95.39603960396039,158.0,237.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2021,Ascending,105.4766355140187,158.0,256.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2021,Descending,79.81188118811882,164.0,247.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2022,Descending,92.68811881188118,158.0,240.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2023,Descending,75.05445544554456,172.0,242.0,10.9
RGI2000-v7.0-G-01-06498,Western Alaska,2.112747115043342,2024,Descending,85.24257425742574,157.0,234.0,10.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2017,Ascending,109.02884615384615,150.0,254.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2017,Descending,169.23856209150327,61.0,248.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2018,Ascending,120.03846153846153,147.0,273.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2018,Descending,99.03921568627452,177.0,255.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2019,Ascending,116.97435897435896,143.0,274.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2019,Descending,108.60784313725489,157.0,267.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2020,Ascending,110.22435897435898,149.0,258.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2020,Descending,101.95424836601306,158.0,266.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2021,Ascending,104.20833333333333,157.0,262.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2021,Descending,91.20261437908496,165.0,256.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2022,Descending,85.6470588235294,162.0,249.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2023,Descending,101.15359477124183,175.0,249.0,13.9
RGI2000-v7.0-G-01-06502,Western Alaska,3.138324565938706,2024,Descending,99.29411764705883,160.0,253.0,13.9
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2017,Ascending,103.24961948249619,157.0,241.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2017,Descending,180.48858447488584,61.0,238.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2018,Ascending,126.5372907153729,158.0,262.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2018,Descending,112.57534246575342,159.0,250.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2019,Ascending,142.41856925418568,153.0,259.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2019,Descending,122.41856925418568,154.0,258.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2020,Ascending,130.34703196347033,149.0,256.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2020,Descending,113.88584474885845,159.0,243.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2021,Ascending,117.51902587519027,157.0,256.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2021,Descending,107.35007610350075,166.0,248.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2022,Descending,109.52815829528159,157.0,244.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2023,Descending,102.52054794520548,168.0,244.0,4.0
RGI2000-v7.0-G-01-06506,Western Alaska,6.52615402062897,2024,Descending,177.98934550989347,61.0,251.0,4.0
RGI2000-v7.0-G-01-06545,Aleutians,2.430819481420175,2017,Ascending,151.22177419354838,126.0,286.0,7.5
RGI2000-v7.0-G-01-06545,Aleutians,2.430819481420175,2018,Ascending,177.59274193548387,123.0,305.0,7.5
RGI2000-v7.0-G-01-06545,Aleutians,2.430819481420175,2019,Ascending,161.76612903225808,82.0,292.0,7.5
RGI2000-v7.0-G-01-06545,Aleutians,2.430819481420175,2020,Ascending,180.16532258064515,84.0,305.0,7.5
RGI2000-v7.0-G-01-06545,Aleutians,2.430819481420175,2021,Ascending,166.37903225806454,94.0,305.0,7.5
RGI2000-v7.0-G-01-06549,Aleutians,6.3101914840602,2017,Ascending,162.82018927444796,61.0,261.0,4.8
RGI2000-v7.0-G-01-06549,Aleutians,6.3101914840602,2018,Ascending,144.1340694006309,126.0,265.0,4.8
RGI2000-v7.0-G-01-06549,Aleutians,6.3101914840602,2019,Ascending,159.87539432176655,116.0,259.0,4.8
RGI2000-v7.0-G-01-06549,Aleutians,6.3101914840602,2020,Ascending,227.67981072555204,84.0,305.0,4.8
RGI2000-v7.0-G-01-06549,Aleutians,6.3101914840602,2021,Ascending,192.096214511041,95.0,296.0,4.8
RGI2000-v7.0-G-01-06551,Aleutians,6.182662565026339,2017,Ascending,177.6516129032258,127.0,303.0,5.8
RGI2000-v7.0-G-01-06551,Aleutians,6.182662565026339,2018,Ascending,171.76612903225808,121.0,300.0,5.8
RGI2000-v7.0-G-01-06551,Aleutians,6.182662565026339,2019,Ascending,209.42258064516128,80.0,305.0,5.8
RGI2000-v7.0-G-01-06551,Aleutians,6.182662565026339,2020,Ascending,219.2467741935484,84.0,302.0,5.8
RGI2000-v7.0-G-01-06551,Aleutians,6.182662565026339,2021,Ascending,167.44516129032257,94.0,272.0,5.8
RGI2000-v7.0-G-01-06552,Aleutians,4.87800916434446,2017,Ascending,199.21311475409834,61.0,303.0,7.4
RGI2000-v7.0-G-01-06552,Aleutians,4.87800916434446,2018,Ascending,174.547131147541,121.0,305.0,7.4
RGI2000-v7.0-G-01-06552,Aleutians,4.87800916434446,2019,Ascending,188.87090163934428,114.0,295.0,7.4
RGI2000-v7.0-G-01-06552,Aleutians,4.87800916434446,2020,Ascending,203.9323770491803,82.0,295.0,7.4
RGI2000-v7.0-G-01-06552,Aleutians,4.87800916434446,2021,Ascending,194.36885245901638,94.0,305.0,7.4
RGI2000-v7.0-G-01-06553,Aleutians,2.284407639731871,2017,Ascending,177.50442477876103,126.0,303.0,6.2
RGI2000-v7.0-G-01-06553,Aleutians,2.284407639731871,2018,Ascending,178.55309734513276,123.0,304.0,6.2
RGI2000-v7.0-G-01-06553,Aleutians,2.284407639731871,2019,Ascending,204.18141592920355,114.0,305.0,6.2
RGI2000-v7.0-G-01-06553,Aleutians,2.284407639731871,2020,Ascending,216.96017699115043,68.0,302.0,6.2
RGI2000-v7.0-G-01-06553,Aleutians,2.284407639731871,2021,Ascending,201.4557522123894,94.0,305.0,6.2
RGI2000-v7.0-G-01-06555,Aleutians,2.656217274401208,2017,Ascending,168.11111111111111,61.0,273.0,6.3
RGI2000-v7.0-G-01-06555,Aleutians,2.656217274401208,2018,Ascending,203.6,61.0,305.0,6.3
RGI2000-v7.0-G-01-06555,Aleutians,2.656217274401208,2019,Ascending,199.6,83.0,305.0,6.3
RGI2000-v7.0-G-01-06555,Aleutians,2.656217274401208,2020,Ascending,220.11851851851853,66.0,305.0,6.3
RGI2000-v7.0-G-01-06555,Aleutians,2.656217274401208,2021,Ascending,177.1851851851852,94.0,305.0,6.3
RGI2000-v7.0-G-01-06561,Aleutians,2.684056593514628,2017,Ascending,159.04850746268656,127.0,285.0,4.3
RGI2000-v7.0-G-01-06561,Aleutians,2.684056593514628,2018,Ascending,182.0410447761194,61.0,288.0,4.3
RGI2000-v7.0-G-01-06561,Aleutians,2.684056593514628,2019,Ascending,213.44029850746273,85.0,305.0,4.3
RGI2000-v7.0-G-01-06561,Aleutians,2.684056593514628,2020,Ascending,215.96268656716418,83.0,286.0,4.3
RGI2000-v7.0-G-01-06561,Aleutians,2.684056593514628,2021,Ascending,190.38059701492537,94.0,297.0,4.3
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2017,Descending,198.4056603773585,61.0,280.0,6.1
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2018,Descending,22.72327044025157,61.0,145.0,6.1
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2019,Descending,147.19496855345912,119.0,298.0,6.1
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2020,Descending,183.38050314465409,89.0,305.0,6.1
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2021,Descending,161.2987421383648,97.0,305.0,6.1
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2022,Descending,135.61006289308176,128.0,283.0,6.1
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2023,Descending,147.68238993710693,61.0,285.0,6.1
RGI2000-v7.0-G-01-06606,Aleutians,3.158817946908612,2024,Descending,146.95283018867926,61.0,305.0,6.1
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2017,Descending,214.41873278236915,61.0,278.0,6.4
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2018,Descending,171.2534435261708,61.0,305.0,6.4
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2019,Descending,181.1404958677686,119.0,305.0,6.4
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2020,Descending,209.8181818181818,91.0,305.0,6.4
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2021,Descending,187.72176308539946,98.0,305.0,6.4
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2022,Descending,171.61707988980714,143.0,305.0,6.4
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2023,Descending,162.57851239669424,62.0,288.0,6.4
RGI2000-v7.0-G-01-06608,Aleutians,3.611619838382881,2024,Descending,167.50413223140495,61.0,305.0,6.4
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2017,Descending,208.6914893617021,61.0,278.0,5.1
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2018,Descending,163.38905775075986,61.0,305.0,5.1
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2019,Descending,181.65957446808508,116.0,305.0,5.1
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2020,Descending,205.6838905775076,89.0,305.0,5.1
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2021,Descending,171.23252279635258,98.0,300.0,5.1
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2022,Descending,166.82674772036475,140.0,305.0,5.1
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2023,Descending,155.64741641337386,61.0,288.0,5.1
RGI2000-v7.0-G-01-06609,Aleutians,6.613596209062056,2024,Descending,166.19148936170214,61.0,305.0,5.1
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2017,Descending,207.09924812030076,61.0,284.0,5.3
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2018,Descending,160.77142857142857,61.0,305.0,5.3
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2019,Descending,162.9984962406015,116.0,298.0,5.3
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2020,Descending,196.21954887218047,89.0,305.0,5.3
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2021,Descending,167.37593984962405,99.0,304.0,5.3
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2022,Descending,168.92330827067667,130.0,305.0,5.3
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2023,Descending,149.14586466165412,61.0,281.0,5.3
RGI2000-v7.0-G-01-06610,Aleutians,6.605000747793522,2024,Descending,145.796992481203,61.0,294.0,5.3
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2017,Descending,195.86124401913875,61.0,279.0,9.1
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2018,Descending,7.511961722488034,,,9.1
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2019,Descending,146.23444976076553,119.0,297.0,9.1
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2020,Descending,168.3205741626794,90.0,305.0,9.1
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2021,Descending,142.94736842105263,98.0,301.0,9.1
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2022,Descending,124.72727272727272,143.0,282.0,9.1
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2023,Descending,128.76076555023923,61.0,278.0,9.1
RGI2000-v7.0-G-01-06617,Aleutians,4.155745243178624,2024,Descending,158.94976076555022,61.0,305.0,9.1
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2017,Descending,218.97096188747727,61.0,278.0,8.0
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2018,Descending,5.695099818511794,61.0,64.0,8.0
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2019,Descending,185.9600725952813,119.0,305.0,8.0
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2020,Descending,208.30127041742287,90.0,305.0,8.0
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2021,Descending,177.5644283121597,97.0,300.0,8.0
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2022,Descending,148.67513611615243,140.0,284.0,8.0
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2023,Descending,172.19600725952813,61.0,305.0,8.0
RGI2000-v7.0-G-01-06620,Aleutians,5.528965078616017,2024,Descending,161.74591651542647,61.0,294.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2017,Descending,234.32055749128924,61.0,296.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2018,Descending,21.693379790940764,61.0,64.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2019,Descending,191.49825783972125,118.0,305.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2020,Descending,212.74216027874564,89.0,303.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2021,Descending,186.4006968641115,96.0,304.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2022,Descending,152.58536585365854,139.0,283.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2023,Descending,171.09407665505228,61.0,291.0,8.0
RGI2000-v7.0-G-01-06621,Aleutians,2.851368291313613,2024,Descending,167.05574912891984,61.0,296.0,8.0
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2017,Descending,124.83089770354906,61.0,203.0,5.5
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2018,Descending,0.597077244258872,,,5.5
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2019,Descending,144.59498956158666,119.0,297.0,5.5
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2020,Descending,164.1732776617954,100.0,304.0,5.5
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2021,Descending,116.1169102296451,130.0,242.0,5.5
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2022,Descending,126.91649269311064,144.0,305.0,5.5
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2023,Descending,112.30062630480165,61.0,300.0,5.5
RGI2000-v7.0-G-01-06627,Aleutians,4.793363300234326,2024,Descending,106.92484342379959,145.0,295.0,5.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2017,Descending,121.17094017094018,61.0,189.0,4.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2018,Descending,84.16666666666666,61.0,232.0,4.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2019,Descending,34.88888888888888,120.0,161.0,4.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2020,Descending,80.34615384615384,100.0,183.0,4.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2021,Descending,68.93162393162393,108.0,197.0,4.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2022,Descending,43.07264957264957,145.0,197.0,4.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2023,Descending,62.04700854700854,140.0,204.0,4.5
RGI2000-v7.0-G-01-06630,Aleutians,2.339774184442044,2024,Descending,47.833333333333336,145.0,199.0,4.5
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2017,Descending,216.92578356002366,61.0,278.0,4.4
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2018,Descending,19.806623299822583,61.0,154.0,4.4
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2019,Descending,202.36546422235364,82.0,305.0,4.4
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2020,Descending,201.63601419278532,101.0,305.0,4.4
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2021,Descending,167.11413364872857,132.0,299.0,4.4
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2022,Descending,159.85393258426967,145.0,305.0,4.4
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2023,Descending,120.90301596688349,61.0,264.0,4.4
RGI2000-v7.0-G-01-06631,Aleutians,33.823205792847865,2024,Descending,138.18214074512125,146.0,294.0,4.4
RGI2000-v7.0-G-01-06632,Aleutians,5.490277444235877,2017,Descending,153.43956043956044,61.0,213.0,4.3
RGI2000-v7.0-G-01-06632,Aleutians,5.490277444235877,2019,Descending,137.86263736263737,94.0,239.0,4.3
RGI2000-v7.0-G-01-06632,Aleutians,5.490277444235877,2020,Descending,111.97069597069599,100.0,210.0,4.3
RGI2000-v7.0-G-01-06632,Aleutians,5.490277444235877,2021,Descending,169.84432234432234,107.0,287.0,4.3
RGI2000-v7.0-G-01-06632,Aleutians,5.490277444235877,2022,Descending,62.683150183150175,144.0,204.0,4.3
RGI2000-v7.0-G-01-06632,Aleutians,5.490277444235877,2023,Descending,128.62271062271063,61.0,264.0,4.3
RGI2000-v7.0-G-01-06632,Aleutians,5.490277444235877,2024,Descending,103.46520146520146,145.0,248.0,4.3
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2017,Descending,192.56696878147028,61.0,278.0,3.5
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2018,Descending,30.21248741188318,61.0,164.0,3.5
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2019,Descending,198.5800604229607,88.0,305.0,3.5
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2020,Descending,193.09264853977845,101.0,305.0,3.5
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2021,Descending,148.79959718026183,108.0,274.0,3.5
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2022,Descending,103.42799597180262,143.0,283.0,3.5
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2023,Descending,107.79456193353475,61.0,240.0,3.5
RGI2000-v7.0-G-01-06634,Aleutians,9.9583025419666,2024,Descending,156.17724068479356,146.0,305.0,3.5
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2017,Descending,213.26765188834156,61.0,280.0,4.7
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2018,Descending,20.86822660098522,61.0,159.0,4.7
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2019,Descending,188.8448275862069,118.0,305.0,4.7
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2020,Descending,196.8485221674877,101.0,305.0,4.7
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2021,Descending,156.1494252873563,131.0,298.0,4.7
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2022,Descending,157.54228243021348,141.0,305.0,4.7
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2023,Descending,158.39655172413794,61.0,295.0,4.7
RGI2000-v7.0-G-01-06635,Aleutians,24.353636449643908,2024,Descending,141.07060755336616,146.0,295.0,4.7
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2017,Descending,193.71612903225807,61.0,278.0,3.5
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2018,Descending,2.445161290322581,,,3.5
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2019,Descending,176.82903225806453,83.0,286.0,3.5
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2020,Descending,174.2483870967742,100.0,305.0,3.5
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2021,Descending,115.00000000000001,143.0,253.0,3.5
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2022,Descending,115.73225806451612,144.0,305.0,3.5
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2023,Descending,145.3290322580645,61.0,274.0,3.5
RGI2000-v7.0-G-01-06639,Aleutians,3.072566510952405,2024,Descending,133.34193548387097,150.0,305.0,3.5
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2017,Descending,217.4934991520633,61.0,278.0,4.7
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2018,Descending,2.3657433578292815,,,4.7
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2019,Descending,197.75014132278122,84.0,305.0,4.7
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2020,Descending,178.4505370265687,101.0,304.0,4.7
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2021,Descending,146.32899943470886,139.0,298.0,4.7
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2022,Descending,159.1153193894856,145.0,305.0,4.7
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2023,Descending,175.2622950819672,61.0,305.0,4.7
RGI2000-v7.0-G-01-06641,Aleutians,17.727965055272684,2024,Descending,138.06331260599208,147.0,295.0,4.7
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2017,Descending,205.91445427728613,61.0,271.0,7.1
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2018,Descending,3.9429695181907554,,,7.1
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2019,Descending,163.9882005899705,136.0,284.0,7.1
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2020,Descending,167.94985250737463,61.0,267.0,7.1
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2021,Descending,143.1789577187807,148.0,264.0,7.1
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2022,Descending,162.03343166175023,150.0,305.0,7.1
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2023,Descending,157.79252704031467,164.0,305.0,7.1
RGI2000-v7.0-G-01-06646,Aleutians,10.189934149742484,2024,Descending,160.8574237954769,61.0,285.0,7.1
RGI2000-v7.0-G-01-06647,Aleutians,11.208263771388859,2017,Descending,235.34375,61.0,302.0,7.5
RGI2000-v7.0-G-01-06647,Aleutians,11.208263771388859,2019,Descending,171.63392857142858,136.0,286.0,7.5
RGI2000-v7.0-G-01-06647,Aleutians,11.208263771388859,2020,Descending,194.92142857142858,61.0,278.0,7.5
RGI2000-v7.0-G-01-06647,Aleutians,11.208263771388859,2021,Descending,157.99375,150.0,285.0,7.5
RGI2000-v7.0-G-01-06647,Aleutians,11.208263771388859,2022,Descending,166.73392857142858,154.0,277.0,7.5
RGI2000-v7.0-G-01-06647,Aleutians,11.208263771388859,2023,Descending,163.09553571428572,167.0,305.0,7.5
RGI2000-v7.0-G-01-06647,Aleutians,11.208263771388859,2024,Descending,209.91517857142856,62.0,305.0,7.5
RGI2000-v7.0-G-01-06648,Aleutians,15.604549602722711,2017,Descending,226.9673704414587,61.0,284.0,6.9
RGI2000-v7.0-G-01-06648,Aleutians,15.604549602722711,2019,Descending,182.616122840691,126.0,305.0,6.9
RGI2000-v7.0-G-01-06648,Aleutians,15.604549602722711,2020,Descending,210.20089571337172,61.0,280.0,6.9
RGI2000-v7.0-G-01-06648,Aleutians,15.604549602722711,2021,Descending,164.7907869481766,148.0,305.0,6.9
RGI2000-v7.0-G-01-06648,Aleutians,15.604549602722711,2022,Descending,168.4632117722329,144.0,305.0,6.9
RGI2000-v7.0-G-01-06648,Aleutians,15.604549602722711,2023,Descending,163.92130518234165,157.0,305.0,6.9
RGI2000-v7.0-G-01-06648,Aleutians,15.604549602722711,2024,Descending,173.54638515674984,130.0,305.0,6.9
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2017,Descending,220.90178571428572,61.0,282.0,5.3
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2018,Descending,16.348214285714285,,,5.3
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2019,Descending,181.04166666666666,124.0,305.0,5.3
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2020,Descending,196.63690476190476,61.0,256.0,5.3
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2021,Descending,147.10416666666666,166.0,288.0,5.3
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2022,Descending,137.39583333333334,138.0,268.0,5.3
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2023,Descending,163.6875,66.0,296.0,5.3
RGI2000-v7.0-G-01-06652,Aleutians,3.45007845170166,2024,Descending,161.6220238095238,61.0,289.0,5.3
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2017,Descending,235.16621253405992,61.0,305.0,5.9
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2018,Descending,22.277929155313352,,,5.9
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2019,Descending,163.71117166212534,143.0,305.0,5.9
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2020,Descending,205.1117166212534,61.0,283.0,5.9
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2021,Descending,149.0299727520436,149.0,299.0,5.9
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2022,Descending,159.9891008174387,139.0,305.0,5.9
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2023,Descending,178.33242506811987,117.0,304.0,5.9
RGI2000-v7.0-G-01-06654,Aleutians,3.913114661225016,2024,Descending,155.18256130790192,161.0,305.0,5.9
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2017,Descending,242.0625,61.0,305.0,4.8
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2018,Descending,158.6282894736842,118.0,305.0,4.8
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2019,Descending,181.71052631578948,121.0,305.0,4.8
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2020,Descending,210.25,61.0,305.0,4.8
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2021,Descending,174.54934210526315,124.0,305.0,4.8
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2022,Descending,168.68750000000003,135.0,305.0,4.8
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2023,Descending,176.63486842105263,127.0,305.0,4.8
RGI2000-v7.0-G-01-06656,Aleutians,3.103748573785603,2024,Descending,157.54934210526318,143.0,305.0,4.8
RGI2000-v7.0-G-01-06659,Aleutians,2.460211277111481,2017,Descending,239.99595141700405,61.0,305.0,5.4
