date,Aleutians_Ascending_frac_sl,Aleutians_Ascending_frac_sl_area,Aleutians_Descending_frac_sl,Aleutians_Descending_frac_sl_area,Brooks_Ascending_frac_sl,Brooks_Ascending_frac_sl_area,Brooks_Descending_frac_sl,Brooks_Descending_frac_sl_area,Coast_Ascending_frac_sl,Coast_Ascending_frac_sl_area,Coast_Descending_frac_sl,Coast_Descending_frac_sl_area,Cordova-Valdez_Ascending_frac_sl,Cordova-Valdez_Ascending_frac_sl_area,Cordova-Valdez_Descending_frac_sl,Cordova-Valdez_Descending_frac_sl_area,Eastern Alaska_Ascending_frac_sl,Eastern Alaska_Ascending_frac_sl_area,Eastern Alaska_Descending_frac_sl,Eastern Alaska_Descending_frac_sl_area,Kenai_Ascending_frac_sl,Kenai_Ascending_frac_sl_area,Kenai_Descending_frac_sl,Kenai_Descending_frac_sl_area,Lake Clark_Ascending_frac_sl,Lake Clark_Ascending_frac_sl_area,Lake Clark_Descending_frac_sl,Lake Clark_Descending_frac_sl_area,St. Elias_Ascending_frac_sl,St. Elias_Ascending_frac_sl_area,St. Elias_Descending_frac_sl,St. Elias_Descending_frac_sl_area,Western Alaska_Ascending_frac_sl,Western Alaska_Ascending_frac_sl_area,Western Alaska_Descending_frac_sl,Western Alaska_Descending_frac_sl_area,Western Chugach_Ascending_frac_sl,Western Chugach_Ascending_frac_sl_area,Western Chugach_Descending_frac_sl,Western Chugach_Descending_frac_sl_area,Wrangell_Ascending_frac_sl,Wrangell_Ascending_frac_sl_area,Wrangell_Descending_frac_sl,Wrangell_Descending_frac_sl_area,Talkeetna_Ascending_frac_sl,Talkeetna_Ascending_frac_sl_area,Talkeetna_Descending_frac_sl,Talkeetna_Descending_frac_sl_area,Alaska_Ascending_frac_sl,Alaska_Ascending_frac_sl_area,Alaska_Descending_frac_sl,Alaska_Descending_frac_sl_area
2019-03-23,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03582496709191169,0.7422185383618028,0.02280606542578343,1.0,0.0307060319498284,1.0,0.02612038512156265,0.8955899777296666,0.0004578596730127813,1.0,0.0,0.07678555273621768,,,,,,,0.04455032343326146,0.03422972989059914,0.02241783141290708,0.7347696448033844,0.07130384702428605,1.0,,,0.00517838885055995,1.0,0.002159338424943318,1.0,0.0007708119218910585,0.00179891362626229,0.002310320240082117,1.0,0.0004408298361487534,1.0,0.0,1.0,0.0,0.1392356736532661,0.02218239126552585,0.6472409296953081,0.04442716747490381,0.8429169929250165
2019-03-24,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03658076926814353,0.7422185383618028,0.02441152975397269,1.0,0.02910421964889755,1.0,0.02856780032786128,0.8955899777296666,0.0005070571437600371,1.0,0.0,0.07678555273621768,,,,,,,0.04128121304861932,0.03422972989059914,0.02484818259490798,0.7347696448033844,0.07358037224861769,1.0,,,0.005242104487671522,1.0,0.002325298542521999,1.0,0.000856457690990065,0.00179891362626229,0.002638239188860942,1.0,0.000461054991214821,1.0,0.0,1.0,0.0,0.1392356736532661,0.02333175991871574,0.6472409296953081,0.04616317277104981,0.8429169929250165
2019-03-25,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03733725664023306,0.7422185383618028,0.02601806875008955,1.0,0.02750240734796672,1.0,0.03101521553415992,0.8955899777296666,0.0005562546145072927,1.0,0.0,0.07678555273621768,,,,,,,0.03801210266397718,0.03422972989059914,0.02727853377690889,0.7347696448033844,0.07586596664512588,1.0,,,0.005305820124783093,1.0,0.002491258660100681,1.0,0.0009421034600890716,0.00179891362626229,0.002966158137639767,1.0,0.0004812801462808884,1.0,0.0,1.0,0.0,0.1392356736532661,0.02448135989455725,0.6472409296953081,0.04790410779968531,0.8429169929250165
2019-03-26,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03809629792415556,0.7422185383618028,0.02762563763630374,1.0,0.02590059504703588,1.0,0.03346263074045854,0.8955899777296666,0.0006054520852545485,1.0,0.0,0.07678555273621768,,,,,,,0.03474299227933505,0.03422972989059914,0.02970888495890979,0.7347696448033844,0.07871254565261229,1.0,,,0.005369535761894663,1.0,0.002657218777679362,1.0,0.001027749229188078,0.00179891362626229,0.003294077086418592,1.0,0.0005015053013469561,1.0,0.0,1.0,0.0,0.1392356736532661,0.0256318220730093,0.6472409296953081,0.04992814392046271,0.8429169929250165
2019-03-27,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03885533920807802,0.7422185383618028,0.02927563351674331,1.0,0.02602276281244084,1.0,0.03444852346978828,0.8955899777296666,0.000634539640951831,1.0,0.0,0.07678555273621768,,,,,,,0.03147388189469291,0.03422972989059914,0.03057716518459001,0.7347696448033844,0.08036172719242496,1.0,,,0.005433251399006237,1.0,0.00331780967925828,1.0,0.001027749229188078,0.00179891362626229,0.00383943333098266,1.0,0.0004936508721950851,1.0,0.0,1.0,0.0,0.1392356736532661,0.02633526374189035,0.6472409296953081,0.05133794284235105,0.8429169929250165
2019-03-28,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03961450507306555,0.7422185383618028,0.03093189829342732,1.0,0.02614493057784582,1.0,0.035434416199118,0.8955899777296666,0.0006636271966491136,1.0,0.0,0.07678555273621768,,,,,,,0.02820477151005078,0.03422972989059914,0.03144544541027022,0.7347696448033844,0.0820109087322376,1.0,,,0.005496967036117806,1.0,0.003978400580837201,1.0,0.001027749229188078,0.00179891362626229,0.004384789575546727,1.0,0.0004999344155165818,1.0,0.0,1.0,0.0,0.1392356736532661,0.02703874746943535,0.6472409296953081,0.0527509087438994,0.8429169929250165
2019-03-29,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.04037395124544937,0.7422185383618028,0.03260173075269745,1.0,0.02626709834325078,1.0,0.03642030892844774,0.8955899777296666,0.0007185703574106474,1.0,0.0,0.07678555273621768,,,,,,,0.02493566112540864,0.03422972989059914,0.03195736948793965,0.7347696448033844,0.08366009027205026,1.0,,,0.005560682673229376,1.0,0.004638991482416119,1.0,0.001027749229188078,0.00179891362626229,0.004685675779444144,1.0,0.0005062179588380786,1.0,0.0,1.0,0.0,0.1392356736532661,0.02758452172191199,0.6472409296953081,0.05416840103618797,0.8429169929250165
2019-03-30,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.0411335842894307,0.7422185383618028,0.03360166448150853,1.0,0.02638926610865575,1.0,0.03740620165777747,0.8955899777296666,0.0007735135181721811,1.0,0.0,0.07678555273621768,,,,,,,0.0216665507407665,0.03422972989059914,0.03246929356560906,0.7347696448033844,0.08492543243650483,1.0,,,0.00562439831034095,1.0,0.005299582383995039,1.0,0.001027749229188078,0.00179891362626229,0.004986561983341561,1.0,0.0005125015021595754,1.0,0.0,1.0,0.0,0.1392356736532661,0.02813035906238449,0.6472409296953081,0.05516959235832904,0.8429169929250165
2019-03-31,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.04189415169139975,0.7422185383618028,0.03460289676739885,1.0,0.02651143387406073,1.0,0.0383920943871072,0.8955899777296666,0.0008284566789337149,1.0,0.0,0.07678555273621768,,,,,,,0.01839744035612436,0.03422972989059914,0.03298183709928798,0.7347696448033844,0.0863414532654888,1.0,,,0.005688113947452519,1.0,0.005960173285573956,1.0,0.001027749229188078,0.00179891362626229,0.005287448187238977,1.0,0.0005187850454810719,1.0,0.0,1.0,0.0,0.1392356736532661,0.02867674316548816,0.6472409296953081,0.05624716465688942,0.8429169929250165
2019-04-01,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.04128927947544393,0.7422185383618028,0.03484485377351735,1.0,0.02663360163946569,1.0,0.03937798711643693,0.8955899777296666,0.0008833998396952487,1.0,0.0,0.07678555273621768,,,,,,,0.01512832997148223,0.03422972989059914,0.03349449326133228,0.7347696448033844,0.08776944777277136,1.0,,,0.005751829584564089,1.0,0.006620764187152876,1.0,0.001027749229188078,0.00179891362626229,0.005588334391136394,1.0,0.0005250685888025686,1.0,0.0,1.0,0.0,0.1392356736532661,0.02876219585592619,0.6472409296953081,0.05707746605535596,0.8429169929250165
2019-04-02,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.04007090780477944,0.7422185383618028,0.03508810933671493,1.0,0.02675576940487066,1.0,0.04036387984576666,0.8955899777296666,0.0009383430004567824,1.0,0.0,0.07678555273621768,,,,,,,0.01185921958684009,0.03422972989059914,0.03400714942337656,0.7347696448033844,0.08923060699791553,1.0,,,0.005815545221675662,1.0,0.007281355088731796,1.0,0.001027749229188078,0.00179891362626229,0.005889220595033809,1.0,0.0005313521321240655,1.0,0.0,1.0,0.0,0.1392356736532661,0.02864053065584513,0.6472409296953081,0.05792491694745226,0.8429169929250165
2019-04-03,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.0384769865136014,0.7422185383618028,0.03511421481178984,1.0,0.02687793717027564,1.0,0.04134977257509639,0.8955899777296666,0.0009932861612183162,1.0,0.0,0.07678555273621768,,,,,,,0.008590109202197955,0.03422972989059914,0.03451980558542085,0.7347696448033844,0.08899934310741132,1.0,,,0.005879260858787232,1.0,0.007941945990310713,1.0,0.001027749229188078,0.00179891362626229,0.006190106798931228,1.0,0.0005368502325303751,1.0,0.0,1.0,0.0,0.1392356736532661,0.02839207961334966,0.6472409296953081,0.05784681803395337,0.8429169929250165
2019-04-04,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03688583715112009,0.7422185383618028,0.03514717129490321,1.0,0.0270001049356806,1.0,0.04233566530442612,0.8955899777296666,0.00104822932197985,1.0,0.0,0.07678555273621768,,,,,,,0.00843071108947161,0.03422972989059914,0.03503246174746513,0.7347696448033844,0.08876807921690721,1.0,,,0.006240523543425691,1.0,0.008602536891889634,1.0,0.001027749229188078,0.00179891362626229,0.006490993002828643,1.0,0.0005423483329366847,1.0,0.0,1.0,0.0,0.1392356736532661,0.02814456437612659,0.6472409296953081,0.05778886380003619,0.8429169929250165
2019-04-05,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.0353003562270973,0.7422185383618028,0.03518388911576322,1.0,0.02712227270108556,1.0,0.04332155803375586,0.8955899777296666,0.001103172482741384,1.0,0.0,0.07678555273621768,,,,,,,0.008271312976745266,0.03422972989059914,0.03554511790950941,0.7347696448033844,0.08853681532640308,1.0,,,0.00660178622806415,1.0,0.009263127793468552,1.0,0.001027749229188078,0.00179891362626229,0.006791879206726059,1.0,0.0005478464333429944,1.0,0.0,1.0,0.0,0.1392356736532661,0.02789896280811229,0.6472409296953081,0.0577321644071163,0.8429169929250165
2019-04-06,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03372521553147156,0.7422185383618028,0.03522092038143549,1.0,0.02724444046649055,1.0,0.04430745076308559,0.8955899777296666,0.001158115643502917,1.0,0.0,0.07678555273621768,,,,,,,0.008111914864018918,0.03422972989059914,0.03605777407155371,0.7347696448033844,0.08830578853843946,1.0,,,0.006963048912702608,1.0,0.009923718695047472,1.0,0.001027749229188078,0.00179891362626229,0.007092765410623479,1.0,0.000553344533749304,1.0,0.0,1.0,0.0,0.1392356736532661,0.02765685210920417,0.6472409296953081,0.05767568909294596,0.8429169929250165
2019-04-07,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03216191003702301,0.7422185383618028,0.03526977299431142,1.0,0.02736660823189551,1.0,0.04529334349241532,0.8955899777296666,0.001213058804264451,1.0,0.0,0.07678555273621768,,,,,,,0.007952516751292573,0.03422972989059914,0.03657043023359798,0.7347696448033844,0.0880768067598883,1.0,,,0.007324311597341066,1.0,0.01058430959662639,1.0,0.001027749229188078,0.00179891362626229,0.007393651614520894,1.0,0.0005588426341556136,1.0,0.0,1.0,0.0,0.1392356736532661,0.02741873698336925,0.6472409296953081,0.05762418832701491,0.8429169929250165
2019-04-08,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.03060408610943546,0.7422185383618028,0.03513362600123229,1.0,0.02770019053027498,1.0,0.04507255662533766,0.8955899777296666,0.00137142438528299,1.0,0.0002898713345302214,0.07678555273621768,,,,,,,0.007793118638566229,0.03422972989059914,0.03671521399727304,0.7347696448033844,0.08778546701316833,1.0,,,0.007685574281979525,1.0,0.01070315096753588,1.0,0.001027749229188078,0.00179891362626229,0.00766064894258872,1.0,0.0005714097207986068,1.0,0.0,1.0,0.0,0.1392356736532661,0.02700730861814828,0.6472409296953081,0.05746106646665697,0.8429169929250165
2019-04-09,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.0290582842546228,0.7422185383618028,0.03501171835819399,1.0,0.02803377282865443,1.0,0.04485176975826004,0.8955899777296666,0.001529789966301528,1.0,0.0005797426690604429,0.07678555273621768,,,,,,,0.007633720525839883,0.03422972989059914,0.0368599977609481,0.7347696448033844,0.08757945454323442,1.0,,,0.008046836966617983,1.0,0.01082199233844537,1.0,0.001027749229188078,0.00179891362626229,0.007928038049567867,1.0,0.0005867258576447553,1.0,0.0,1.0,0.0,0.1392356736532661,0.02659998097266045,0.6472409296953081,0.05734591239727929,0.8429169929250165
2019-04-10,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02752110963856295,0.7422185383618028,0.03489637066729713,1.0,0.0283673551270339,1.0,0.04463098289118238,0.8955899777296666,0.001665531892888847,1.0,0.0008696140035906642,0.07678555273621768,,,,,,,0.007474322413113538,0.03422972989059914,0.03768854833074626,0.7347696448033844,0.08738200740257841,1.0,,,0.008408099651256442,1.0,0.01094083370935486,1.0,0.001027749229188078,0.00179891362626229,0.008563699333192294,1.0,0.0006020419944909034,1.0,0.0,1.0,0.0,0.1392356736532661,0.0264891143345432,0.6472409296953081,0.05723726408092936,0.8429169929250165
2019-04-11,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02600053544941743,0.7422185383618028,0.03459282175557755,1.0,0.02870093742541337,1.0,0.04441019602410472,0.8955899777296666,0.001801273819476166,1.0,0.001159485338120886,0.07678555273621768,,,,,,,0.007314924300387193,0.03422972989059914,0.03851709890054442,0.7347696448033844,0.08728738866998395,1.0,,,0.008769362335894901,1.0,0.01105967508026435,1.0,0.001027749229188078,0.00179891362626229,0.009199360616816718,1.0,0.0006173581313370516,1.0,0.0,1.0,0.0,0.1392356736532661,0.02638385201339449,0.6472409296953081,0.05711765831372793,0.8429169929250165
2019-04-12,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02449553389339996,0.7422185383618028,0.0343133633165685,1.0,0.02903451972379283,1.0,0.04418940915702709,0.8955899777296666,0.001937374851689376,1.0,0.001449356672651107,0.07678555273621768,,,,,,,0.007155526187660848,0.03422972989059914,0.03934564947034259,0.7347696448033844,0.08719282921302465,1.0,,,0.00913062502053336,1.0,0.01117851645117384,1.0,0.001027749229188078,0.00179891362626229,0.009835021900441145,1.0,0.0006326742681832,1.0,0.0,1.0,0.0,0.1392356736532661,0.02628386805456894,0.6472409296953081,0.05700611938150919,0.8429169929250165
2019-04-13,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02398805292502638,0.7422185383618028,0.03446966033329034,1.0,0.02936810202217229,1.0,0.04396862228994944,0.8955899777296666,0.002073475883902587,1.0,0.001739228007181328,0.07678555273621768,,,,,,,0.006996128074934501,0.03422972989059914,0.04017420004014075,0.7347696448033844,0.08709886251241676,1.0,,,0.009491887705171818,1.0,0.01129735782208333,1.0,0.001027749229188078,0.00179891362626229,0.01047068318406557,1.0,0.000647990405029348,1.0,0.0,1.0,0.0,0.1392356736532661,0.02652064781782407,0.6472409296953081,0.05704025404435254,0.8429169929250165
2019-04-14,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02359524882700698,0.7422185383618028,0.03462922613162536,1.0,0.02970168432055176,1.0,0.04374783542287178,0.8955899777296666,0.002209576916115799,1.0,0.00202909934171155,0.07678555273621768,,,,,,,0.006836729962208157,0.03422972989059914,0.04100275060993891,0.7347696448033844,0.08703250343887596,1.0,,,0.00985315038981028,1.0,0.01141619919299281,1.0,0.001027749229188078,0.00179891362626229,0.01110634446768999,1.0,0.0006633065418754963,1.0,0.0,1.0,0.0,0.1392356736532661,0.026796142581226,0.6472409296953081,0.05708939451412197,0.8429169929250165
2019-04-15,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02339006381291313,0.7422185383618028,0.03481541235008383,1.0,0.03003526661893122,1.0,0.04352704855579415,0.8955899777296666,0.002345677948329009,1.0,0.002318970676241771,0.07678555273621768,,,,,,,0.006677331849481811,0.03422972989059914,0.04183130117973708,0.7347696448033844,0.0872786603327094,1.0,,,0.01021441307444874,1.0,0.0115350405639023,1.0,0.001027749229188078,0.00179891362626229,0.01174200575131442,1.0,0.0006786226787216446,1.0,0.0,1.0,0.0,0.1392356736532661,0.02713497769250525,0.6472409296953081,0.05730493586328401,0.8429169929250165
2019-04-16,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02318637377159956,0.7422185383618028,0.03500692713035002,1.0,0.03036884891731068,1.0,0.04330626168871649,0.8955899777296666,0.002481778980542221,1.0,0.002608842010771993,0.07678555273621768,,,,,,,0.006572998539333657,0.03422972989059914,0.04265985174953524,0.7347696448033844,0.08752686223595521,1.0,,,0.01054991572611435,1.0,0.01165388193481179,1.0,0.001027749229188078,0.00179891362626229,0.01237766703493884,1.0,0.0006939388155677927,1.0,0.0,1.0,0.0,0.1392356736532661,0.02747431750775162,0.6472409296953081,0.05752173952273494,0.8429169929250165
2019-04-17,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02298405412200124,0.7422185383618028,0.03520045691298058,1.0,0.03070243121569015,1.0,0.04308547482163883,0.8955899777296666,0.002617880012755433,1.0,0.002898713345302214,0.07678555273621768,,,,,,,0.006468665229185506,0.03422972989059914,0.0434884023193334,0.7347696448033844,0.08777899115002913,1.0,,,0.01088541837777997,1.0,0.01177272330572128,1.0,0.001027749229188078,0.00179891362626229,0.01302547346481434,1.0,0.000709254952413941,1.0,0.0,1.0,0.0,0.1392356736532661,0.02781542378688304,0.6472409296953081,0.05774119478072194,0.8429169929250165
2019-04-18,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02278347860731326,0.7422185383618028,0.03539833014515182,1.0,0.03103601351406961,1.0,0.04286468795456121,0.8955899777296666,0.002753981044968642,1.0,0.003188584679832435,0.07678555273621768,,,,,,,0.006364331919037351,0.03422972989059914,0.04431695288913156,0.7347696448033844,0.08803331326260327,1.0,,,0.01122092102944558,1.0,0.01189156467663077,1.0,0.001027749229188078,0.00179891362626229,0.01369972497120425,1.0,0.0007245710892600893,1.0,0.0,1.0,0.0,0.1392356736532661,0.02815995784712466,0.6472409296953081,0.05796320453645338,0.8429169929250165
2019-04-19,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02258421119380803,0.7422185383618028,0.03560520372121678,1.0,0.03136959581244907,1.0,0.04264390108748355,0.8955899777296666,0.002890082077181854,1.0,0.003478456014362657,0.07678555273621768,,,,,,,0.006259998608889197,0.03422972989059914,0.04514550345892973,0.7347696448033844,0.0882876353751774,1.0,,,0.0115564236811112,1.0,0.01201040604754026,1.0,0.001027749229188078,0.00179891362626229,0.01437397647759416,1.0,0.0007398872261062374,1.0,0.0,1.0,0.0,0.1392356736532661,0.02850493352333755,0.6472409296953081,0.05818821694742835,0.8429169929250165
2019-04-20,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02238618959095301,0.7422185383618028,0.03592769365516057,1.0,0.03231273096137545,1.0,0.04210997206252454,0.8955899777296666,0.006336957427309838,1.0,0.004249887791741472,0.07678555273621768,,,,,,,0.006155665298741045,0.03422972989059914,0.04598317692632235,0.7347696448033844,0.08878269066096954,1.0,,,0.01189192633277682,1.0,0.01259149857111821,1.0,0.001284686536485098,0.00179891362626229,0.01611151594931949,1.0,0.002030762657216218,1.0,0.0002349624060150376,1.0,0.0,0.1392356736532661,0.02923029827079168,0.6472409296953081,0.05865232138413981,0.8429169929250165
2019-04-21,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02218972525141081,0.7422185383618028,0.03626354977145397,1.0,0.0332558661103018,1.0,0.04157604303756551,0.8955899777296666,0.009786705622444965,1.0,0.005021319569120287,0.07678555273621768,,,,,,,0.006051331988592892,0.03422972989059914,0.04682085039371497,0.7347696448033844,0.08927878327037671,1.0,,,0.01222742898444243,1.0,0.01317259109469614,1.0,0.001541623843782117,0.00179891362626229,0.0178506225366901,1.0,0.003321638088326198,1.0,0.0004699248120300752,1.0,0.0,0.1392356736532661,0.02995652522085636,0.6472409296953081,0.05912140783838224,0.8429169929250165
2019-04-22,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02199488046571393,0.7422185383618028,0.0366235635272034,1.0,0.03419900125922817,1.0,0.0410421140126065,0.8955899777296666,0.01321275284627119,1.0,0.005792751346499102,0.07678555273621768,,,,,,,0.005946998678444737,0.03422972989059914,0.05094031732816681,0.7347696448033844,0.08977490551760137,1.0,,,0.01256293163610805,1.0,0.01375368361827409,1.0,0.001798561151079137,0.00179891362626229,0.02074518307828526,1.0,0.004612513519436178,1.0,0.0007048872180451127,1.0,0.0,0.1392356736532661,0.03203146837646914,0.6472409296953081,0.05959856859689891,0.8429169929250165
2019-04-23,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02180227813918744,0.7422185383618028,0.03742589269082519,1.0,0.03514213640815454,1.0,0.04050818498764748,0.8955899777296666,0.01664598218261527,1.0,0.006564183123877919,0.07678555273621768,,,,,,,0.005842665368296585,0.03422972989059914,0.05505978426261869,0.7347696448033844,0.09034276610225593,1.0,,,0.01289843428777367,1.0,0.01433477614185203,1.0,0.002055498458376156,0.00179891362626229,0.02365032165048619,1.0,0.005903388950546158,1.0,0.0009398496240601503,1.0,0.0,0.1392356736532661,0.03410872475859796,0.6472409296953081,0.06025865977723108,0.8429169929250165
2019-04-24,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02161578028484712,0.7422185383618028,0.03824053575778422,1.0,0.03608527155708089,1.0,0.03997425596268846,0.8955899777296666,0.02014385053161998,1.0,0.007335614901256731,0.07678555273621768,,,,,,,0.005738332058148432,0.03422972989059914,0.05917925119707058,0.7347696448033844,0.09091062668691047,1.0,,,0.01323393693943928,1.0,0.01491586866542997,1.0,0.002312435765673176,0.00179891362626229,0.02656290402200231,1.0,0.007194264381656137,1.0,0.001174812030075188,1.0,0.0,0.1392356736532661,0.03619262640962768,0.6472409296953081,0.06092285906797106,0.8429169929250165
2019-04-25,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02236905969451227,0.7422185383618028,0.03923245425496853,1.0,0.03702840670600726,1.0,0.03944032693772945,0.8955899777296666,0.02364171888062467,1.0,0.008107046678635547,0.07678555273621768,,,,,,,0.005633998748000277,0.03422972989059914,0.0632987181315225,0.7347696448033844,0.09147848727156503,1.0,,,0.0135694395911049,1.0,0.01549696118900792,1.0,0.002569373072970195,0.00179891362626229,0.02947548639351841,1.0,0.008485139812766117,1.0,0.001409774436090225,1.0,0.0,0.1392356736532661,0.03859379759200689,0.6472409296953081,0.0616462002100006,0.8429169929250165
2019-04-26,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02361842090510141,0.7422185383618028,0.04023731354511455,1.0,0.03797154185493363,1.0,0.03890639791277043,0.8955899777296666,0.02713958722962937,1.0,0.008878478456014364,0.07678555273621768,,,,,,,0.005529665437852126,0.03422972989059914,0.06741818506597426,0.7347696448033844,0.09204634785621962,1.0,,,0.01390494224277052,1.0,0.01607805371258586,1.0,0.002826310380267215,0.00179891362626229,0.03240276047420919,1.0,0.009776015243876099,1.0,0.001644736842105263,1.0,0.0,0.1392356736532661,0.04116402357404939,0.6472409296953081,0.06237385860260429,0.8429169929250165
2019-04-27,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.02514379146525023,0.7422185383618028,0.04134164678531001,1.0,0.03891467700385998,1.0,0.03837246888781141,0.8955899777296666,0.03063745557863408,1.0,0.009649910233393176,0.07678555273621768,,,,,,,0.005425332127703971,0.03422972989059914,0.0715376520004262,0.7347696448033844,0.093947391569748,1.0,,,0.01424044489443613,1.0,0.0166591462361638,1.0,0.003083247687564234,0.00179891362626229,0.03534805638482092,1.0,0.01116369651428289,1.0,0.001879699248120301,1.0,0.0,0.1392356736532661,0.04382936522456762,0.6472409296953081,0.06381404260292745,0.8429169929250165
2019-04-28,,,,,0.0,0.09251005544080879,0.0,0.05802893453760691,0.0266719028088296,0.7422185383618028,0.04247351839115047,1.0,0.03985781215278635,1.0,0.03783853986285239,0.8955899777296666,0.03413532392763879,1.0,0.01042134201077199,0.07678555273621768,,,,,,,0.005657183928033201,0.03422972989059914,0.07565711893487811,0.7347696448033844,0.0959054880821001,1.0,,,0.01626105192525757,1.0,0.01724023875974174,1.0,0.003340184994861254,0.00179891362626229,0.03829570296890059,1.0,0.01255137778468967,1.0,0.002114661654135338,1.0,0.0003427474636687689,0.1392356736532661,0.04649588451767583,0.6472409296953081,0.06539353636182632,0.8429169929250165
2019-04-29,,,,,0.000244810027418723,0.09251005544080879,0.0,0.05802893453760691,0.02820375158435969,0.7422185383618028,0.04362733113384629,1.0,0.04080094730171272,1.0,0.03730461083789338,0.8955899777296666,0.03763319227664348,1.0,0.01119277378815081,0.07678555273621768,,,,,,,0.00588903572836243,0.03422972989059914,0.07977658586932988,0.7347696448033844,0.09787105332447994,1.0,,,0.01828165895607903,1.0,0.01782133128331969,1.0,0.003597122302158274,0.00179891362626229,0.04124334955298025,1.0,0.01393905905509646,1.0,0.002349624060150376,1.0,0.0006854949273375377,0.1392356736532661,0.04916371814403195,0.6472409296953081,0.06698411454953482,0.8429169929250165
2019-04-30,,,,,0.0004896200548374461,0.09251005544080879,0.0,0.05802893453760691,0.02973728220426761,0.7422185383618028,0.04479708478413506,1.0,0.04174408245063908,1.0,0.03677068181293436,0.8955899777296666,0.04113106062564817,1.0,0.01196420556552962,0.07678555273621768,,,,,,,0.00612088752869166,0.03422972989059914,0.08389605280378178,0.7347696448033844,0.09985766141733494,1.0,,,0.02030226598690046,1.0,0.01840242380689762,1.0,0.003854059609455293,0.00179891362626229,0.04419099613705993,1.0,0.01533930741214625,1.0,0.002584586466165413,1.0,0.001028242391006307,0.1392356736532661,0.05183211956235102,0.6472409296953081,0.06859157333637364,0.8429169929250165
2019-05-01,,,,,0.0007344300822561692,0.09251005544080879,0.0,0.05802893453760691,0.0312747059824575,0.7422185383618028,0.04598188378541031,1.0,0.04268721759956545,1.0,0.03623675278797534,0.8955899777296666,0.04463252003091181,1.0,0.01273563734290844,0.07678555273621768,,,,,,,0.00635273932902089,0.03422972989059914,0.08801551973823371,0.7347696448033844,0.1019081686448725,1.0,,,0.02232287301772191,1.0,0.01898351633047557,1.0,0.004110996916752313,0.00179891362626229,0.04713864272113959,1.0,0.01679119864086958,1.0,0.002819548872180451,1.0,0.001370989854675075,0.1392356736532661,0.05450204560723748,0.6472409296953081,0.07024018792020738,0.8429169929250165
2019-05-02,,,,,0.0009792401096748921,0.09251005544080879,0.0,0.05802893453760691,0.03281592948313058,0.7422185383618028,0.04776041442777514,1.0,0.04472523312181594,1.0,0.03881664011452056,0.8955899777296666,0.04776015047962148,1.0,0.01816137417713944,0.07678555273621768,,,,,,,0.006584591129350119,0.03422972989059914,0.09280394284876327,0.7347696448033844,0.1042756523313285,1.0,,,0.02434348004854334,1.0,0.01979370344992787,1.0,0.004110996916752313,0.00179891362626229,0.0499531824200967,1.0,0.01799361356365662,1.0,0.002819548872180451,1.0,0.001713737318343844,0.1392356736532661,0.05743289308847459,0.6472409296953081,0.07230745630105863,0.8429169929250165
